id_traj,t [s],x [cm],y [cm]
7,2.04,0.18214407325105733,8.991050486931712
7,2.08,0.231177557975567,9.172770624860133
7,2.12,0.2802110427000806,9.354490762788553
7,2.16,0.3520655284963035,9.535786965394337
7,2.2,0.4239200142925251,9.717083168000121
7,2.24,0.4729534990170349,9.89880330592854
7,2.28,0.5219869837415486,10.080523443856961
7,2.32,0.5258024016452718,10.285912453502366
7,2.36,0.5063728831546492,10.468904397398694
7,2.4,0.46497023423758505,10.69796227876108
7,2.44,0.4687856521413097,10.903351288406485
7,2.48,0.44935613365068705,11.086343232302815
7,2.52,0.43035055048270104,11.292156177270854
7,2.56,0.38852396624300023,11.498393057561529
7,2.6,0.3466973820033021,11.704629937852205
7,2.64,0.32726786351267817,11.887621881748535
7,2.68,0.3306593460937663,12.070189890322226
7,2.72,0.3340508286748545,12.252757898895917
7,2.76,0.33744231125594126,12.435325907469611
7,2.8,0.3640787302313793,12.64029098179238
7,2.84,0.39113908452945123,12.86807705718686
7,2.88,0.4401725692539622,13.049797195115278
7,2.92,0.48962998930110974,13.25433833411541
7,2.96,0.5386634740256206,13.43605847204383
7,3.0,0.5424788919293453,13.641447481689235
7,3.04,0.5462943098330713,13.846836491334638
7,3.08,0.5505336630594311,14.075046502051753
7,3.12,0.5319520152140789,14.303680448091507
7,3.16,0.5129464320460928,14.509493393059548
7,3.2,0.4939408488781054,14.715306338027583
7,3.24,0.45169032931576825,14.898722217246547
7,3.28,0.3866188086817227,15.08256203178815
7,3.32,0.32197122337031253,15.289222847401463
7,3.36,0.2805685744532496,15.51828072876385
7,3.4,0.23874199021355014,15.724517609054526
7,3.44,0.2201603423682005,15.95315155509428
7,3.48,0.2235518249492874,16.13571956366797
7,3.52,0.25018824392472533,16.340684637990737
7,3.56,0.27640072757752293,16.522828711241793
7,3.6,0.32585814762467175,16.727369850241924
7,3.64,0.3748916323491827,16.909089988170347
7,3.68,0.4239251170736937,17.090810126098766
7,3.72,0.42689266433214534,17.250557133600747
7,3.76,0.40746314584152143,17.433549077497076
7,3.8,0.388457562673534,17.639362022465118
7,3.84,0.3694519795055479,17.845174967433156
7,3.88,0.3732673974092713,18.05056397707856
7,3.92,0.35383787891864865,18.23355592097489
7,3.96,0.3572293614997381,18.416123929548583
7,4.0,0.36062084408082623,18.598691938122276
7,4.04,0.38683332773362517,18.780836011373328
7,4.08,0.4130458113864254,18.962980084624387
7,4.12,0.43925829503922437,19.14512415787544
7,4.16,0.4426497776203123,19.327692166449133
7,4.2,0.4227963238070533,19.48786310927375
7,4.24,0.4029428699937942,19.648034052098367
7,4.28,0.3602684151088243,19.80862893024562
7,4.32,0.31759396022385455,19.969223808392872
7,4.36,0.27491950533888326,20.129818686540126
7,4.4,0.20984798470483657,20.313658501081726
7,4.44,0.1671735298198654,20.47425337922898
7,4.48,0.148167946651878,20.68006632419702
7,4.52,0.15155942923296487,20.862634332770714
7,4.56,0.2005929139574784,21.044354470699133
7,4.6,0.24962639868198805,21.22607460862755
7,4.64,0.3206330138329394,21.361728809089914
7,4.68,0.4140366947329664,21.474138073157935
7,4.72,0.5065925049877201,21.54090533508252
7,4.76,0.5987243799198387,21.5848515959354
7,4.8,0.6908562548519573,21.628797856788275
7,4.84,0.7601671287123639,21.67316805296379
7,4.88,0.8294780025727705,21.717538249139306
7,4.92,0.8522990036444813,21.717114313816666
7,4.96,0.8751200047161933,21.716690378494036
7,5.0,0.8751200047161933,21.716690378494036
7,5.04,0.8975170704652673,21.693445442099684
7,5.08,0.9199141362143445,21.67020050570534
7,5.12,0.9194902008917092,21.647379504633626
7,5.16,0.9194902008917092,21.647379504633626
7,5.2,0.9194902008917092,21.647379504633626
7,5.24,0.8746960693935583,21.69386937742233
7,5.28,0.852722938967119,21.739935314888385
7,5.32,0.8315976791859531,21.831643254497866
7,5.36,0.8100484840821455,21.90053019303563
7,5.4,0.8121681606953264,22.014635198394195
7,5.44,0.7910429009141592,22.106343138003673
7,5.48,0.7475205753839164,22.2212960140075
7,5.52,0.7039982498536748,22.336248890011333
7,5.56,0.6376549232517187,22.451625701337804
7,5.6,0.5713115966497634,22.567002512664263
